167
155
254
289
71
163
805
211
188
146
460
224
347
120
222
166
150
345
218
950
165
166
1621
733
615
298
2252
203
1035
971
171
98
277
374
132
113
216
112
244
95
163
329
172
396
329
209
208
276
738
171
196
140
1457
90
200
64
2155
172
230
212
303
432
918
55
260
118
136
161
129
2882
235
182
118
74
502
563
141
206
79
200
189
164
59
108
113
59
139
200
688
182
188
152
155
517
4668
754
2256
74
1418
124
564
326
202
152
94
321
742
71
211
249
211
110
309
472
312
324
907
355
149
1127
4963
82
127
62
751
210
151
80
358
274
223
201
112
144
99
2032
267
180
151
220
1151
443
170
188
296
47
1011
125
823
238
1211
177
233
704
204
212
123
83
127
274
87
882
700
152
643
107
88
145
91
147
197
984
167
306
32
419
227
189
184
127
560
135
42
151
178
252
44
154
122
217
135
544
167
97
79
203
202
176
167
30
57
168
384
1530
102
100
81
593
153
788
231
1977
166
32
325
744
92
170
312
71
274
56
144
1877
125
185
254
198
241
242
245
62
595
141
451
1615
170
2666
166
108
292
132
103
270
1063
48
143
84
139
75
162
139
635
197
3567
1825
175
321
215
148
381
249
164
566
92
219
794
256
102
343
308
177
125
228
175
237
234
186
49
143
936
247
1754
158
121
226
412
61
214
299
447
385
569
69
234
751
300
205
1678
293
218
190
176
465
69
735
90
153
958
232
160
85
1692
130
430
613
183
484
222
197
3436
2052
185
84
405
682
180
567
161
103
141
509
127
173
393
189
99
170
1954
2364
33
163
123
600
858
992
288
79
107
136
336
243
61
149
183
220
122
193
38
82
973
132
155
2086
210
110
308
137
34
76
148
1535
118
140
277
58
300
42
285
107
151
102
101
725
263
91
127
161
145
195
2007
195
47
139
470
131
150
197
38
85
212
267
230
275
195
1578
235
138
213
88
3944
111
354
276
68
136
689
176
1357
3524
230
186
63
127
103
81
100
61
150
167
425
1163
407
379
2123
1947
192
102
105
225
162
101
702
186
246
169
144
219
207
309
259
188
31
182
74
100
135
87
193
121
375
213
136
5776
74
39
1400
930
136
195
239
263
226
1308
263
861
155
223
84
85
71
233
455
54
950
173
1689
87
273
320
259
216
306
44
120
122
205
315
626
1287
